,kal_perif_enothta,kal_perifereia,epo,power_mw,max_power,imerominia_ekdosis_adeias,area_m2,geometry,xmu,ymu
876,"ΚΟΖΑΝΗΣ,ΚΑΣΤΟΡΙΑΣ",Π. ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΟΧΙ,32.4,32.4,8/4/2011,,"MULTIPOLYGON (((21.409950153394284 40.422622860278224, 21.413250821057897 40.42445328279009, 21.416152099857797 40.42348232424449, 21.416521328253854 40.42184218846068, 21.412898518184534 40.419500220945515, 21.409950153394284 40.422622860278224)), ((21.357384030203594 40.42925111414118, 21.365223797139762 40.43012374191602, 21.367968574537823 40.431375297818086, 21.368167317547158 40.43353262692967, 21.3705271231213 40.4325685056212, 21.36924533088421 40.4300712601016, 21.364977516783057 40.42767708217527, 21.357315051594593 40.42830374569833, 21.357384030203594 40.42925111414118)), ((21.488653617949762 40.473397905406955, 21.49187996766352 40.47417960326271, 21.49571543149854 40.47444296779864, 21.495950273862274 40.47225019671849, 21.489214644397983 40.47132033174494, 21.488653617949762 40.473397905406955)), ((21.450626801407477 40.456549442299774, 21.45686048444922 40.46135277559637, 21.468976436704985 40.467825105442174, 21.47176390791597 40.46834553285776, 21.472543606219283 40.46768251975582, 21.473213150274216 40.46555335441747, 21.472635683481993 40.46428415971903, 21.468694968704664 40.463387193669014, 21.46722138467897 40.46117505307985, 21.465119442550385 40.46187658231891, 21.459560461707394 40.46043035228551, 21.45268590636138 40.45510860831601, 21.450626801407477 40.456549442299774)), ((21.472549329633935 40.46768714878367, 21.472853118342233 40.468549518079506, 21.476108670360816 40.4691701560227, 21.48431680935737 40.47234873454613, 21.488647792270033 40.47339597723254, 21.48920875179605 40.47132020367034, 21.488369465293005 40.47121188260808, 21.48362117263271 40.46760458191096, 21.47581695408973 40.46499325561539, 21.474389766637607 40.46468282635085, 21.473218873563237 40.465557983409624, 21.472549329633942 40.46768714878367, 21.472549329633935 40.46768714878367)), ((21.398370690357886 40.426740400952376, 21.401750212639126 40.427744228482496, 21.402444358505193 40.426859077610175, 21.404762934714682 40.42541591960234, 21.407733762457173 40.421411176579596, 21.40867929242471 40.41765820065332, 21.404732882917973 40.4166958926756, 21.403650642695723 40.41725707400819, 21.400525222847968 40.42374433023354, 21.398370690357886 40.426740400952376)))",40.42262286,21.40995015
877,ΛΗΜΝΟΥ,Π. ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΟΧΙ,18,18,9/10/2010,,"MULTIPOLYGON (((25.293091864930183 39.81687004338283, 25.295161683023185 39.817547695264835, 25.296697964034163 39.817379892321206, 25.29837073434731 39.816364103421485, 25.300665628532748 39.814998356247685, 25.302569088147546 39.8137516304363, 25.304259313466275 39.81280396623258, 25.30610557833762 39.812039558990485, 25.30769327789551 39.81166664259532, 25.308612897583043 39.81104208582161, 25.309182938147128 39.8102789732025, 25.31084984276653 39.808973458246754, 25.31267852780488 39.80754798171381, 25.31409747894177 39.806632160670034, 25.31474402065126 39.80510218270532, 25.314370049397237 39.80383467061259, 25.313685503369012 39.803105632881035, 25.31220887349423 39.80243272407161, 25.309707468181738 39.80256684768567, 25.308578582847545 39.803197903764435, 25.30792229291016 39.80397763860431, 25.306169862874203 39.8053426707981, 25.304985040108544 39.80605608332235, 25.304295848299468 39.80685240019534, 25.30335941036627 39.807378555775955, 25.30283305108026 39.807432704188294, 25.30101485944735 39.80821007219671, 25.300732492546935 39.80846689461232, 25.300012256777283 39.808638597661364, 25.29881011985477 39.80929350152215, 25.298308394575056 39.809825208918255, 25.297093661689452 39.81039206649888, 25.296333027641634 39.81111915972448, 25.29460072217175 39.81215048112309, 25.293355461271656 39.81259393532539, 25.292297235491727 39.813530900212285, 25.292079065734264 39.81571517304611, 25.293091864930183 39.81687004338283)))",39.81687004,25.29309186
878,ΦΛΩΡΙΝΑΣ,Π. ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΟΧΙ,71.5,71.5,8/5/2021,,"MULTIPOLYGON (((21.611994383815414 40.70777942390817, 21.6181529346347 40.70964344778212, 21.621395952560313 40.70343755337123, 21.6122484700602 40.70066879316474, 21.605708192244826 40.70104047516537, 21.59754360780209 40.68919089448997, 21.595843601748616 40.68548287604478, 21.591028547427648 40.683571147038414, 21.58600399661662 40.68720513923008, 21.586034640124495 40.6913119155273, 21.582151405767675 40.694443656290034, 21.582362829970776 40.697605913056584, 21.588459977585522 40.70041735916537, 21.59277345961518 40.698843575772734, 21.598619808734686 40.70397623802355, 21.601772658831273 40.70405883686574, 21.600156870480966 40.70722774707253, 21.604923237743225 40.71161495767245, 21.611994383815414 40.70777942390817)), ((21.582827245649717 40.701159256536364, 21.57393167345077 40.70044427495761, 21.572906911663562 40.70539616905547, 21.575055992953505 40.70747721192755, 21.58257002601155 40.7082697331269, 21.5909963618929 40.71537889738741, 21.596429150086063 40.71263504832341, 21.582827245649717 40.701159256536364)))",40.70777942,21.61199438
879,ΛΕΣΒΟΥ,Π. ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΟΧΙ,26,26,9/10/2010,,"MULTIPOLYGON (((26.005847170059408 39.23766346087572, 26.01095507903404 39.23804996700525, 26.01100700632716 39.23788177322735, 26.011989119094533 39.237113238430254, 26.012379281877212 39.23399064344242, 26.01314054240236 39.2330779770019, 26.01571454980783 39.23228760045639, 26.016294871673242 39.23158339443499, 26.016853705398695 39.23158456860095, 26.02003111281626 39.22955941079477, 26.02200808334463 39.22789333398886, 26.02546590686898 39.22642518189095, 26.0260784863396 39.224023676344515, 26.025861142906557 39.22361105031003, 26.026257701059542 39.22328900217673, 26.026694814360237 39.221599383465865, 26.02706274032795 39.22145000524125, 26.027042456774694 39.22129478864155, 26.027428800964227 39.22088797678504, 26.028241476860067 39.22069542675028, 26.028675768854647 39.220790753626964, 26.032059076480486 39.21941874849283, 26.029341171464296 39.215373780051564, 26.028892554959903 39.21540224818326, 26.02133037503682 39.21847767228303, 26.020282517884663 39.222595803144664, 26.020384181601308 39.222770816259505, 26.02020410955303 39.22290296023161, 26.020088192840458 39.223353416781414, 26.018240883772073 39.22413747170218, 26.015875049797145 39.226130833773404, 26.012683005137337 39.228164824898116, 26.009120602645915 39.22926197654732, 26.00650716708176 39.23239519983375, 26.005847170059408 39.23766346087572)))",39.23766346,26.00584717
880,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΟΧΙ,37.2,37.2,11/3/2021,,"MULTIPOLYGON (((23.20206478955583 38.28511236200678, 23.219853991621616 38.28547202413728, 23.21976399163024 38.279544024143775, 23.202709871434976 38.27918677649114, 23.20206478955583 38.28511236200678)), ((23.168241991654853 38.287325024174265, 23.19074999164852 38.28087002416428, 23.188273991658928 38.27486302417269, 23.165133991664707 38.281988024182446, 23.168241991654853 38.287325024174265)), ((23.19692899163823 38.2850080241551, 23.201967146512274 38.28510621641977, 23.202531001836956 38.27925538667172, 23.196838991646903 38.27904902416165, 23.19692899163823 38.2850080241551)))",38.28511236,23.20206479
881,ΡΟΔΟΠΗΣ,Π. ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,ΟΧΙ,18,18,9/26/2020,,"MULTIPOLYGON (((25.74571866485463 41.196712968349985, 25.745361693864965 41.19649047106352, 25.742375089450583 41.19568104605218, 25.74082063130212 41.195704558623504, 25.738218578753532 41.1964867662814, 25.737722471197383 41.19681639558624, 25.739305351242592 41.20348532951909, 25.73930546745558 41.203485934855195, 25.739305528853276 41.203486541920135, 25.739726346305247 41.21103211542247, 25.73977644259458 41.2111033698572, 25.739922766818765 41.211235962551456, 25.746532823510833 41.21185049691627, 25.747432486689164 41.21122041004151, 25.747072778260126 41.202262022440436, 25.74571866485463 41.196712968349985)))",41.19671297,25.74571866
882,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΟΧΙ,16.8,16.8,12/8/2011,,"MULTIPOLYGON (((22.846724470935587 38.392807669558564, 22.856240575101847 38.392900912928766, 22.859316415642546 38.392930886251506, 22.860470775241684 38.39245403020755, 22.860558976456367 38.38683368966614, 22.85486776516987 38.38677629033417, 22.85458681454437 38.3869362838173, 22.85336065893998 38.387061849547656, 22.85142875726607 38.38786025648785, 22.849291707470766 38.38816230935272, 22.846801533350575 38.38795581422286, 22.846724470935587 38.392807669558564)))",38.39280767,22.84672447
883,ΑΡΓΟΛΙΔΑΣ,Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΝΑΙ,50,50,7/21/2003,,"MULTIPOLYGON (((22.56536929938502 37.68478809744901, 22.56690026054433 37.6858735846126, 22.567736721051837 37.68522148394449, 22.56938531716163 37.68655529840488, 22.572350743868714 37.686210607922916, 22.572356072967036 37.686022026785366, 22.56902630854683 37.683925658882515, 22.57040995496624 37.682859079246796, 22.571056731219866 37.68141221597453, 22.572741837412057 37.677642275725, 22.572888769435483 37.67731353752014, 22.574091165730604 37.67921601753218, 22.576087623506588 37.679111266383494, 22.576791955151414 37.6777027613665, 22.574009224670156 37.6773280020707, 22.572752966966952 37.674768791150726, 22.573622559574122 37.67255465641486, 22.5722868526821 37.67207839262838, 22.570330394072226 37.675088540025044, 22.56896031353958 37.67720228329557, 22.56824776815915 37.678301533978015, 22.568845402997262 37.68202250454144, 22.56536929938502 37.68478809744901)), ((22.58527070592609 37.67079782427264, 22.58712135597882 37.6706070625453, 22.587175322065526 37.67002260670298, 22.587004800416913 37.66885635130192, 22.586702518905994 37.66887400990898, 22.583535233671213 37.66928109021172, 22.578618645497574 37.66991282430479, 22.578453987071683 37.66953753230699, 22.580082720608576 37.66795847002879, 22.58060464120859 37.66745244699154, 22.585340608883477 37.66655812902782, 22.586170764916393 37.666401344304965, 22.5892486173823 37.666871213248825, 22.589541427771696 37.66758727795817, 22.59227044464233 37.66883547980311, 22.597084947226364 37.66782048504489, 22.598673594729295 37.668063525262994, 22.599640189201175 37.66821138911325, 22.60915068176714 37.667062277898985, 22.619277806803453 37.66444163536619, 22.620790519863803 37.6635760050406, 22.623285740206768 37.66313441877716, 22.625803771937058 37.662688736343604, 22.625494586913874 37.66169771505594, 22.62097124372092 37.65943859186566, 22.61793488659594 37.66183005107611, 22.615312063721564 37.663895617090084, 22.607404399312117 37.66533987468013, 22.602330253079185 37.66626630721673, 22.596716632301987 37.66634384871056, 22.592242907212384 37.66721914015171, 22.58979194708271 37.66548594281455, 22.587823707025766 37.66510606019342, 22.587492996852482 37.665487174832, 22.586321033919518 37.66529899974045, 22.58483875090467 37.66526129400292, 22.583293918921367 37.66554820574786, 22.581268791255713 37.66525164869698, 22.580694641390007 37.66533170114657, 22.57697224106156 37.66965848176285, 22.575315907778954 37.66945806342154, 22.575372519440194 37.670807801555284, 22.576018421811565 37.67225398274785, 22.57680850274274 37.6721561169135, 22.581354544845265 37.67101216882725, 22.583394486011887 37.67090053245843, 22.58527070592609 37.67079782427264)))",37.6847881,22.5653693
884,ΕΥΒΟΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΟΧΙ,4.6,4.6,7/29/2021,,"MULTIPOLYGON (((24.223663585640534 38.211827578323, 24.227735305079797 38.21155519498552, 24.228539151845602 38.21008987956294, 24.228587649895427 38.209484284674396, 24.228030662238297 38.20825674745432, 24.226902431851986 38.20748154761659, 24.224789728245963 38.207222642259595, 24.2231525068026 38.207866090311676, 24.222563914778704 38.20843493195504, 24.223663585640534 38.211827578323)), ((24.220676450073427 38.202611056872854, 24.22163036498692 38.20555443883654, 24.22274824186047 38.206032546481964, 24.224624822830904 38.2060506404125, 24.226244831354915 38.2052129386124, 24.226998084039696 38.20354504166604, 24.22562983567432 38.20146241310796, 24.22367195664519 38.20098360395555, 24.221473383469185 38.20168898934353, 24.220676450073427 38.202611056872854)))",38.21182758,24.22366359
885,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,35,35,10/18/2019,,"MULTIPOLYGON (((22.84064386802243 38.26047853964739, 22.839122995521116 38.2619594976916, 22.840644011227006 38.26046952904468, 22.84149836663709 38.25633243739001, 22.84090488408206 38.255560554549255, 22.839929448076877 38.25509130220877, 22.839997934195626 38.253659067072945, 22.841167653838017 38.25268831305015, 22.841485494002843 38.25138470688659, 22.841555357886698 38.25058332570445, 22.84274928350968 38.250243636383445, 22.843826034906286 38.24503627921701, 22.837893817685668 38.24368896399002, 22.832826862391688 38.25827420981017, 22.83386951708332 38.26025820732883, 22.832065200211435 38.260159154021245, 22.829969490139096 38.266113235638784, 22.83546681888488 38.26831278166669, 22.83820714225075 38.26420343622583, 22.83861335670795 38.26525285073433, 22.84377073381368 38.267998376235504, 22.846153996892046 38.2676433328208, 22.848415454654315 38.266313747896824, 22.846372780984378 38.26537445685246, 22.84715360780354 38.264426857535305, 22.847369148759352 38.26380714586139, 22.84064386802243 38.26047853964739)), ((22.848701901044805 38.27061528849764, 22.854370291596464 38.27362671159477, 22.858337520577347 38.269222458707986, 22.85510460178486 38.26763187848023, 22.85343509068257 38.26766964829519, 22.851763671923848 38.26855450503547, 22.85016031431988 38.267295145499496, 22.848980375530445 38.26890573876181, 22.848701901044805 38.27061528849764)))",38.26047854,22.84064387
886,ΣΕΡΡΩΝ,Π. ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΟΧΙ,20,20,6/18/2021,,"MULTIPOLYGON (((23.573244077560823 41.24402616056324, 23.56884301761603 41.238163730065985, 23.562036903322166 41.23699405915061, 23.556000022371645 41.2350432789145, 23.553611787040385 41.23879929064055, 23.55866530558803 41.2415030820118, 23.561175762927178 41.24085511018637, 23.564975263147367 41.241968473411255, 23.569857102494417 41.2454818219502, 23.573244077560823 41.24402616056324)))",41.24402616,23.57324408
887,ΘΕΣΠΡΩΤΙΑΣ,Π. ΗΠΕΙΡΟΥ,ΟΧΙ,6,6,6/29/2021,,"MULTIPOLYGON (((20.279198909506697 39.468294211690335, 20.27948458865776 39.47172024028529, 20.284426770143696 39.47082002681463, 20.283978195506442 39.469148811508035, 20.279198909506697 39.468294211690335)))",39.46829421,20.27919891
888,ΘΕΣΠΡΩΤΙΑΣ,Π. ΗΠΕΙΡΟΥ,ΟΧΙ,6,6,6/29/2021,,"MULTIPOLYGON (((20.27851005095666 39.467947709310614, 20.274471383380885 39.469755941041605, 20.2749382566514 39.47147408510255, 20.278357352438565 39.47184543048194, 20.27851005095666 39.467947709310614)))",39.46794771,20.27851005
889,ΕΒΡΟΥ,Π. ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,ΟΧΙ,17.1,17.1,5/11/2021,,"MULTIPOLYGON (((26.029482451409756 41.0481458434131, 26.033394556028668 41.04922979601448, 26.034328619494524 41.047880224807535, 26.038553631490153 41.0440675098887, 26.03966337315969 41.04263372090233, 26.041971110201583 41.040701306774885, 26.037627201259763 41.0375626047141, 26.029482451409756 41.0481458434131)))",41.04814584,26.02948245
890,ΑΡΚΑΔΙΑΣ,Π. ΠΕΛΟΠΟΝΝΗΣΟΥ,ΟΧΙ,8.97,7.2,6/8/2005,,"MULTIPOLYGON (((22.340999461159267 37.42817002689043, 22.341444655689244 37.42868630625673, 22.34205978483597 37.429076085843256, 22.342791025039013 37.42930526116237, 22.34357428181962 37.42935382472172, 22.348090618906035 37.42341833188651, 22.345638261627656 37.42218587554524, 22.340999461159267 37.42817002689043)))",37.42817003,22.34099946
891,ΕΒΡΟΥ,Π. ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,ΟΧΙ,81,81,11/24/2020,,"MULTIPOLYGON (((26.31587661981096 41.01309460446719, 26.316757700471765 41.0155313356623, 26.319185448040248 41.01719803536127, 26.322543760407147 41.01764475661014, 26.32466551641835 41.017149758318496, 26.326749076519164 41.01577664185381, 26.32655687367636 41.01027605278663, 26.324460985330905 41.00911986984451, 26.31906758988689 41.009084928151346, 26.31690831099626 41.01053171469669, 26.31587661981096 41.01309460446719)), ((26.308748731262344 40.991183255835864, 26.306810484291795 40.99058883608679, 26.30361710296982 40.990732147120454, 26.301184330252866 40.9919152567284, 26.29969941386051 40.99399953216955, 26.29967790427072 40.99593363120929, 26.300540722433478 40.99743067238578, 26.301725778687892 40.9984153685062, 26.3030869464845 40.99905005456753, 26.30467866636227 40.99939549417566, 26.306584238828197 40.999371454830985, 26.308789381762157 40.998709898599806, 26.311221992223924 40.99485999418744, 26.308748731262344 40.991183255835864)), ((26.308992792995 40.99025090945448, 26.308769175959124 40.99117299241842, 26.31124598121835 40.99484880366419, 26.318916043431 40.994832028316715, 26.32034175688023 40.993247121527965, 26.320786833940097 40.99150710604524, 26.320486668865392 40.99011241902453, 26.319380151198228 40.98859823705874, 26.31735145185251 40.987409476377195, 26.314026892177004 40.98700347122226, 26.31066294420751 40.988196476033984, 26.308992792995 40.99025090945448)), ((26.311245574605596 40.99486920283196, 26.30882053344614 40.99889612382136, 26.310123286987615 41.00101694605852, 26.31133660276905 41.00189365528063, 26.313670302769594 41.00262730693914, 26.31684789263308 41.002420974778815, 26.319700769326065 41.000723106234176, 26.319900292568626 40.9957778485545, 26.31891643140168 40.99485156482069, 26.311245574605596 40.99486920283196)), ((26.32924714929992 41.00150271644005, 26.330804977639264 40.99916419929942, 26.330620114113 40.99699396450624, 26.32964137169795 40.995577326296164, 26.327711278103614 40.994343328345444, 26.32524479294002 40.993817245234744, 26.32147823915888 40.99460682576918, 26.319924953609384 40.995778748461646, 26.31974969739743 41.00071911954985, 26.326076988682797 41.0024475349233, 26.32924714929992 41.00150271644005)), ((26.319726344430126 41.000752331247746, 26.316864196947567 41.0024366947299, 26.315927666040082 41.00415826040538, 26.31598338449166 41.00599994611551, 26.31770024522417 41.00827105009004, 26.31906662718124 41.009057059987015, 26.324509937339016 41.00904643260933, 26.326578811413928 41.01025356337184, 26.333854981405093 41.00871979305074, 26.33466417410646 41.00752746991616, 26.334944872689523 41.00559543079918, 26.334174951275582 41.003835466612465, 26.332413341871376 41.00234270711921, 26.329255409652227 41.00152372198021, 26.326077736753838 41.00246877521152, 26.319726344430126 41.000752331247746)), ((26.32677460512682 41.015776092259706, 26.32862265051631 41.016942868014915, 26.331169239596573 41.01748176653256, 26.334428640367793 41.01690105205234, 26.336541577569264 41.01538579009001, 26.337481960123917 41.01271957795351, 26.336474760797888 41.01041570940214, 26.33523337346281 41.009375341423365, 26.333863697451868 41.00874608978916, 26.326598948660195 41.010281606043975, 26.32677460512682 41.015776092259706)), ((26.253657691942724 40.928372680157565, 26.255167687521883 40.928205241502646, 26.25666504413588 40.927761198552034, 26.258687802912437 40.92630378695526, 26.259489426072967 40.92481601723946, 26.262833561055484 40.924491607644484, 26.265441506675376 40.922982174001135, 26.26647362714012 40.920790037306645, 26.268079356563913 40.92078039880843, 26.27171452097963 40.919201493997456, 26.273049513415195 40.9157444960071, 26.276983174447807 40.91394790786474, 26.27809121250001 40.91102782708233, 26.282619610991368 40.909792074772255, 26.283859902223284 40.905739832902135, 26.282675628884537 40.90397555186728, 26.275528729211253 40.903089674747825, 26.272671448754377 40.90523705131543, 26.272373910098977 40.906048432983496, 26.272283595033482 40.906679537496096, 26.270514953520344 40.90685687146836, 26.26946665899407 40.90764396496372, 26.264343769886 40.914382211222296, 26.261143300220475 40.91583916432594, 26.254903378628704 40.91888948183961, 26.254737430464793 40.91933375254279, 26.25411647003627 40.91926518558859, 26.248019481864702 40.92223882048236, 26.24767973140995 40.92336136184077, 26.253657691942724 40.928372680157565)), ((26.261289998488042 40.93435406983298, 26.26481805713747 40.93595031426215, 26.268057114605 40.93574109116505, 26.270928388322858 40.93402315496323, 26.27187166261865 40.932243412776046, 26.271695256310466 40.930138181593705, 26.269352458628664 40.927716206119904, 26.266637140735373 40.92694402695535, 26.263005739627616 40.927496458177075, 26.26030250243906 40.92990986801866, 26.259973937600133 40.9320055465059, 26.261289998488042 40.93435406983298)), ((26.27824761356623 40.911079818145645, 26.277240032705162 40.914086432776365, 26.273093739751776 40.91576738857846, 26.271776613813 40.919246017516144, 26.26856045638932 40.92073927295671, 26.267942191069054 40.92174372843425, 26.267823036349796 40.92328687977468, 26.268597004408218 40.925066640745726, 26.269781848582127 40.926172358264715, 26.271588490673413 40.92701984932333, 26.273516014072662 40.92733384751251, 26.275744097101725 40.92709356489858, 26.27779778672574 40.926159045056416, 26.278458592576733 40.925017911435205, 26.278683481265332 40.92370488760727, 26.278598658352564 40.92310973900586, 26.280242311727754 40.92269580804376, 26.281649528001775 40.92202734557238, 26.282716515359187 40.92114268505312, 26.283280800978954 40.92038354000419, 26.283731865509857 40.919206358336844, 26.28371944069183 40.918138619127305, 26.28642266576611 40.91735130389424, 26.28905068896499 40.91461069312095, 26.289099749577705 40.913147628424106, 26.29067698331824 40.91287725014814, 26.294527345156546 40.908913591145414, 26.29422768105251 40.90728162760252, 26.293570553083377 40.90618214544354, 26.292434914322833 40.9051789727056, 26.28626710297441 40.9044241065539, 26.284097405257178 40.90557811058135, 26.282797274547857 40.90994584296198, 26.27824761356623 40.911079818145645)))",41.0130946,26.31587662
