,kal_perif_enothta,kal_perifereia,epo,power_mw,max_power,imerominia_ekdosis_adeias,area_m2,geometry,xmu,ymu
32,ΡΟΔΟΠΗΣ,Π. ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,ΝΑΙ,20.7,20.7,10/17/2012,,"MULTIPOLYGON (((25.69100332106314 41.30251944383624, 25.692640489834183 41.301595074200044, 25.69440905751118 41.301058327654786, 25.694691355143572 41.30006346041877, 25.6949610011181 41.29941319766652, 25.690483291946315 41.30016598171455, 25.687929924379713 41.3022662572149, 25.682075178387066 41.30373212845164, 25.682663707795044 41.305425103761166, 25.68498334735458 41.30463900283908, 25.685892096013966 41.30405955593287, 25.686942089471785 41.303911924084424, 25.687836560394516 41.303517043333116, 25.68875451289771 41.30351408573963, 25.689594868257878 41.3030020980999, 25.69100332106314 41.30251944383624)), ((25.700523798863163 41.29346674899469, 25.701973007235175 41.29239344023032, 25.702971746705142 41.292410891113335, 25.704099156985514 41.292178511398134, 25.704438434977394 41.29202015056038, 25.705231177850624 41.29170755568656, 25.706069173470333 41.29168314432243, 25.706628006959793 41.29184795211192, 25.70773257030261 41.291633425193865, 25.709973348700082 41.291388079024166, 25.709692485054227 41.28992898182864, 25.707980187863672 41.2897989154687, 25.70065839386276 41.291126615398134, 25.696697314872058 41.2938120780404, 25.69836128003219 41.29520818841549, 25.699604170565365 41.29437244295601, 25.69990721094608 41.2939799333116, 25.700523798863163 41.29346674899469)))",41.30251944,25.69100332
33,ΡΟΔΟΠΗΣ,Π. ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,ΝΑΙ,16.1,16.1,9/27/2012,,"MULTIPOLYGON (((25.807537653653444 41.1788695352805, 25.805031506874816 41.17819983700783, 25.80367405907693 41.1776533805965, 25.802155702223274 41.17959311842413, 25.803827351425397 41.180266063458035, 25.80676209993743 41.18106540438096, 25.807537653653444 41.1788695352805)), ((25.781149746433034 41.1713252780525, 25.777426030950213 41.170712444220314, 25.776791882491693 41.17291221568525, 25.78051571817721 41.17352506740383, 25.781149746433034 41.1713252780525)), ((25.797851364310674 41.17546019762927, 25.794313036766187 41.17480588333263, 25.790888879884363 41.1748064066711, 25.78836459708418 41.17352958126246, 25.786291805069 41.172647304217186, 25.78482934655769 41.17460881749179, 25.786802280377593 41.175448593444735, 25.789983840565686 41.17705787469603, 25.793953997518944 41.17705728538224, 25.796847708306913 41.17759239813149, 25.799959642214205 41.17870900267627, 25.801300111307558 41.17669765642496, 25.797851364310674 41.17546019762927)))",41.17886954,25.80753765
34,ΕΒΡΟΥ,Π. ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,ΝΑΙ,16.1,16.1,9/27/2012,,"MULTIPOLYGON (((25.94107522801151 41.04356898005287, 25.940228977273065 41.045164327084684, 25.942828308327982 41.04630516705093, 25.94383462437176 41.04440792359074, 25.94107522801151 41.04356898005287)), ((25.929578276787907 41.055908239139114, 25.92819953922251 41.05699545757709, 25.930030690855492 41.05880247772591, 25.931769975894444 41.0574309152846, 25.932703457267547 41.05662561515346, 25.930467910544266 41.05514078833836, 25.929578276787907 41.055908239139114)), ((25.923811054998126 41.05773548089158, 25.924225239824075 41.05996484057383, 25.927574545403317 41.05960827682784, 25.927799553523315 41.057310860998946, 25.923811054998126 41.05773548089158)), ((25.942640045072103 41.04666009383428, 25.939880567530913 41.04582112374816, 25.939239527259534 41.04702953053703, 25.936306691897617 41.04835822830142, 25.934710512954563 41.05065652906418, 25.934299058579214 41.05118050529928, 25.93685544368629 41.052330852975494, 25.937306609320217 41.051756276100235, 25.938550312231843 41.0499654111773, 25.941625881196945 41.04857199651886, 25.942640045072103 41.04666009383428)), ((25.936338638038727 41.05298901082514, 25.933710836515505 41.05192957390086, 25.932703956101562 41.05321173566655, 25.93134031032152 41.05438818099892, 25.93357584986811 41.05587299119532, 25.935120302207388 41.054540515645364, 25.936338638038727 41.05298901082514)))",41.04356898,25.94107523
35,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,10.8,10.8,3/22/2012,,"MULTIPOLYGON (((23.144691023370356 38.21088495540309, 23.144198821683393 38.20991038464751, 23.14210583718503 38.20714524897335, 23.13859974715062 38.20580771746832, 23.132892882781526 38.20382337337965, 23.130217175147575 38.20856650937653, 23.13580021458991 38.210545493687015, 23.137435784509933 38.21116947186381, 23.138270900216387 38.212272876906304, 23.144691023370356 38.21088495540309)))",38.21088496,23.14469102
36,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,18,18,3/22/2012,,"MULTIPOLYGON (((23.176888541448463 38.239986290634214, 23.190825857630156 38.24324227635067, 23.190825857630156 38.24324227635067, 23.200346712970987 38.24309538269741, 23.200108900102478 38.237818967278386, 23.19398617114262 38.238019601056436, 23.19136963990429 38.23801602312583, 23.18885459827556 38.23769171060849, 23.18627325407772 38.237207998234176, 23.18382271070677 38.23654615507752, 23.18120416669236 38.23565706119824, 23.17775057282403 38.23467518381922, 23.174059291575798 38.23493999130303, 23.17316258358937 38.23780904495098, 23.174456521122174 38.24014623167971, 23.176871962982734 38.23998157740146, 23.176888541448463 38.239986290634214)))",38.23998629,23.17688854
37,ΦΩΚΙΔΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,9.6,9.6,3/15/2012,,"MULTIPOLYGON (((22.15823457984987 38.389403278351104, 22.15934713571092 38.38857023496821, 22.16007645622179 38.38719248452648, 22.16007645622179 38.38719248452648, 22.159988383875433 38.38582535866821, 22.159988383875433 38.38582535866821, 22.159988383875433 38.38582535866821, 22.158779035307607 38.38426940150682, 22.1457047033886 38.39007489931283, 22.14567238024865 38.39044384545986, 22.14571441825224 38.3910392472028, 22.145970229985476 38.391782209691094, 22.14627872810525 38.392255670244964, 22.147005411622956 38.39294299976899, 22.14782987710691 38.39338856904957, 22.148966362964043 38.39372191643602, 22.14982361359412 38.39378050976917, 22.150569166609465 38.39372920016286, 22.15150266119685 38.39349161607608, 22.15245378559642 38.39301100097577, 22.153108927962403 38.39246263554673, 22.153476100904285 38.391981818554825, 22.154138998707783 38.39202830645135, 22.155171803268868 38.39193643564098, 22.156094959986167 38.391653595917035, 22.15675601857287 38.39132157081857, 22.157152465673406 38.39103944818211, 22.157504273240306 38.390711566469676, 22.158087471236893 38.38983763896721, 22.15823457984987 38.389403278351104)))",38.38940328,22.15823458
38,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,42.9,42.9,3/15/2012,,"MULTIPOLYGON (((23.445282034009733 38.41365020684742, 23.44519893137285 38.412099999390705, 23.443669736524157 38.412214414609934, 23.44085058738042 38.413768927690114, 23.435518918417205 38.41477237401039, 23.4363119744577 38.41722649372385, 23.440301234355086 38.4163973923008, 23.440589377084407 38.41590041837271, 23.440636225692288 38.415836837808456, 23.440732524395784 38.415685016428704, 23.440872812614426 38.41548051404936, 23.44099321028004 38.415337031608104, 23.441043699495633 38.415265244033925, 23.441124338941762 38.415071488001914, 23.441403694127516 38.4147253497492, 23.441707179796097 38.41459983511907, 23.44194690549284 38.41446583261691, 23.44219367468072 38.414237108232214, 23.44243565004139 38.4140655874484, 23.44268581317393 38.413976205471656, 23.44356841770157 38.413820974583786, 23.444556487695486 38.41371391098727, 23.445282034009733 38.41365020684742)), ((23.44528203401018 38.41365020684737, 23.445740969333457 38.41361038154342, 23.446178548671675 38.4135621623827, 23.44679582702742 38.41348631159263, 23.447435583541456 38.41334648735434, 23.448223560578246 38.41331144746844, 23.44922645403582 38.41304544043707, 23.449999904845583 38.41276537089121, 23.451322287115023 38.411902439721516, 23.452441146042208 38.410365787676966, 23.453149325518705 38.40930313956397, 23.453497334818508 38.408840547996974, 23.455399473360817 38.408269921480546, 23.45567670907673 38.40806320931562, 23.455834629757362 38.40797454225047, 23.456009918475388 38.4079065933567, 23.456412886454018 38.40776408853837, 23.45744675181308 38.40737018197836, 23.457902836187657 38.40713851750973, 23.458692218195075 38.40673652956812, 23.45897285769183 38.406593541013386, 23.459487270170847 38.40638710314593, 23.459970754647436 38.406103917373706, 23.461567585815366 38.40538912102207, 23.462711634465876 38.40497062003037, 23.46358592883817 38.40455555994563, 23.465557190775662 38.403468237704026, 23.466565542796424 38.40297779399166, 23.467178997621627 38.402705623668574, 23.468266141451604 38.40218118706506, 23.46902546029309 38.4018814605854, 23.46925717256283 38.400311242416166, 23.46272825720596 38.403220178421776, 23.45884703281623 38.40514353856815, 23.450600532740637 38.40922939715967, 23.44955856731706 38.41180008351744, 23.4451989313732 38.41209999939071, 23.44528203401018 38.41365020684737)), ((23.46902546029338 38.401881460585294, 23.47058786078471 38.401277413995935, 23.47312005166135 38.40038982546662, 23.47361161714065 38.39993929064297, 23.474682765192398 38.39952829331837, 23.47535162329164 38.39940357769592, 23.475608250234295 38.399278736153306, 23.476457793843718 38.39895710479011, 23.47687868736085 38.39876197824114, 23.4785410836358 38.39808878746538, 23.479854202337062 38.39771475922672, 23.48069255224485 38.39739989655347, 23.47971085052259 38.39633706573948, 23.47324087754952 38.39852137490638, 23.469257172563196 38.40031124241614, 23.46902546029338 38.401881460585294)))",38.41365021,23.44528203
39,ΦΘΙΩΤΙΔΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,3.5,3,2/22/2012,,"MULTIPOLYGON (((23.239068703296844 38.54103344782791, 23.238649136331254 38.54473169585476, 23.24634549247032 38.5444568353832, 23.246691867532217 38.54205290366535, 23.239068703296844 38.54103344782791)))",38.54103345,23.2390687
40,ΦΩΚΙΔΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,18,18,1/25/2012,,"MULTIPOLYGON (((22.27441984547247 38.404016834173625, 22.272820416838382 38.40529990722591, 22.275360754221385 38.40731079390991, 22.277423916174637 38.40868382249486, 22.2845623456166 38.41192447134471, 22.289085404404577 38.410990347173424, 22.288188044710243 38.40922003901162, 22.285297622927565 38.409889670598986, 22.282029410027942 38.40861626509279, 22.278934961772595 38.407264219783244, 22.27700661889528 38.406001335478685, 22.27441984547247 38.404016834173625)), ((22.29832522552731 38.40182522207078, 22.29633449715691 38.40321107381634, 22.298986368857832 38.40586287826844, 22.301057469503085 38.404469136159946, 22.29832522552731 38.40182522207078)), ((22.28580765624781 38.394118341803015, 22.28198711304532 38.39444087117624, 22.281083278603415 38.395860415591294, 22.27490143943462 38.39628322375401, 22.275156018505648 38.39809824188383, 22.281656601561306 38.39776119763661, 22.283410904411568 38.39620992896712, 22.285015762635886 38.39613430116417, 22.28596234404843 38.399689593993024, 22.28832852368291 38.3993817490469, 22.28757915238692 38.39619881986376, 22.28580765624781 38.394118341803015)))",38.40401683,22.27441985
41,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,8.4,8.4,12/15/2011,,"MULTIPOLYGON (((22.70978903717203 38.4639771426908, 22.705743681281717 38.463941528836415, 22.70449849852239 38.464991134702174, 22.702575706183076 38.464194855926145, 22.701811133252335 38.465285801381164, 22.70677150591158 38.46735926883474, 22.70978903717203 38.4639771426908)))",38.46397714,22.70978904
42,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,32.9,30,12/8/2011,,"MULTIPOLYGON (((23.032188219043707 38.2318707168315, 23.030418360658214 38.230927854156604, 23.028994584843986 38.23145681572765, 23.026519914553848 38.234536509574234, 23.026467007408453 38.23507680180706, 23.028110639496184 38.236063739432545, 23.030204256279376 38.23758609191926, 23.034984882694797 38.23379531634917, 23.032188219043707 38.2318707168315)), ((23.02652003468952 38.23452749838589, 23.02898304085647 38.231465732417085, 23.02898875039471 38.23017703620428, 23.027139488375806 38.229197418548424, 23.02520320986333 38.23046108496581, 23.021610688562195 38.22998058456621, 23.022727330648696 38.23362179830734, 23.023870984141006 38.23354119334646, 23.025979470542374 38.234793379181184, 23.02652003468952 38.23452749838589)), ((23.033198518735926 38.22546235816922, 23.03373571048768 38.22285324212015, 23.02938751511316 38.22166380583462, 23.016577554480527 38.22194470862744, 23.016554579352718 38.22704541768584, 23.023456031677338 38.22697686782125, 23.02418052475436 38.22662240533819, 23.026397385395246 38.22658674105228, 23.028472009948008 38.22693738218906, 23.030486427561588 38.22752180659613, 23.033198518735926 38.22546235816922)), ((23.00377921117107 38.21969188560022, 23.00442438845192 38.221806212118345, 23.00889470692154 38.22238477347227, 23.014485989923223 38.22201728031024, 23.01819723017206 38.221282352083705, 23.016977777407043 38.215972970983024, 23.01342731715958 38.216664161620635, 23.00869258257773 38.21707488343771, 23.005466701792393 38.21656995073677, 23.00377921117107 38.21969188560022)))",38.23187072,23.03218822
43,ΦΩΚΙΔΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,9.6,9.6,12/8/2011,,"MULTIPOLYGON (((22.184409325866305 38.333959641326146, 22.183175631549016 38.33044865762547, 22.185363976447785 38.32595887708273, 22.18215288903792 38.32490888429571, 22.178892839580048 38.33084629697056, 22.18019097405725 38.33566045357376, 22.184409325866305 38.333959641326146)))",38.33395964,22.18440933
44,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,28.8,28.8,12/8/2011,,"MULTIPOLYGON (((22.980616087243757 38.3111861829089, 22.983939701168758 38.3123930705648, 22.99003555953115 38.30882638675098, 22.987396529160826 38.304302841682905, 22.985182746717143 38.30476530619231, 22.98370434963275 38.30603908710938, 22.981772325033248 38.30670432910984, 22.980083301773547 38.308226139402485, 22.980616087243757 38.3111861829089)), ((22.975469527985528 38.31911302166944, 22.97593852343522 38.31870707034357, 22.978473654301272 38.31781445678014, 22.9800830636377 38.31845029292751, 22.995711049897917 38.31619997776835, 22.99590993675273 38.31546470850224, 22.99276993243646 38.31304590330407, 22.990008381245268 38.312138999893854, 22.987968803631258 38.3121355342647, 22.981093454288484 38.31334227176017, 22.977831370952497 38.311856959064585, 22.971633789620572 38.314045582782214, 22.968425862135753 38.320123712531355, 22.975469527985528 38.31911302166944)))",38.31118618,22.98061609
45,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,28.8,28.8,12/8/2011,,"MULTIPOLYGON (((23.164570055997352 38.24137717300903, 23.162478141140145 38.24144337415189, 23.160522846125055 38.24254692427024, 23.159707547822684 38.24388391513486, 23.15974143302926 38.24547502349027, 23.16639013150046 38.24415420538024, 23.164570055997352 38.24137717300903)), ((23.16245792432918 38.24141753336743, 23.16372711456106 38.240085599537046, 23.161097419098184 38.236136137987856, 23.160184224569857 38.23595803909861, 23.157656876127287 38.23461612836751, 23.154812145550586 38.2350022244858, 23.15302167588122 38.236901991011116, 23.153061232215393 38.238799238520485, 23.158514621148868 38.2421982318167, 23.16094402909878 38.24225161276389, 23.16245792432918 38.24141753336743)), ((23.115932810953353 38.226196911732764, 23.114192598761232 38.22593930320001, 23.10995935013689 38.22831805677956, 23.11048415279765 38.229416039363414, 23.11030279291624 38.230536372606025, 23.111176084722008 38.231414214820234, 23.119963168013577 38.22975350364367, 23.120222589062255 38.227479123823876, 23.118361568341527 38.22632598521489, 23.115932810953353 38.226196911732764)), ((23.108095123757366 38.22331313520091, 23.107873827664672 38.22471717939421, 23.10602362214298 38.226436267440164, 23.108727736488888 38.22655594329854, 23.10915133468723 38.22665223575765, 23.109947140036272 38.22830248725232, 23.114183768890488 38.22592871692967, 23.115732854846055 38.22571046292094, 23.11596792121782 38.22492922495945, 23.11452303508443 38.22206128019562, 23.111525536186786 38.22132603912662, 23.108960810180733 38.22228185415774, 23.108095123757366 38.22331313520091)), ((23.105909939002302 38.22639020424486, 23.107804603153117 38.22466976304872, 23.108064739739476 38.223013485948655, 23.10664567558888 38.22101487641323, 23.10364488018804 38.220305377678805, 23.101896337728554 38.219708524809484, 23.099704228956007 38.22470704885915, 23.105909939002302 38.22639020424486)))",38.24137717,23.16457006
46,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Π. ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΝΑΙ,10,10,8/4/2011,,"MULTIPOLYGON (((21.72729169063186 38.406449996816974, 21.727431509738885 38.408200763941274, 21.73157132334301 38.40947940519909, 21.73782285490461 38.401436675372494, 21.740950613492664 38.39733411848743, 21.736707619428778 38.395341980830224, 21.733211192454196 38.39987881136337, 21.73078917030506 38.40263422410041, 21.72729169063186 38.406449996816974)))",38.40645,21.72729169
47,"ΤΡΙΚΑΛΩΝ,ΙΩΑΝΝΙΝΩΝ",Π. ΘΕΣΣΑΛΙΑΣ,ΝΑΙ,3,3,7/8/2011,,"MULTIPOLYGON (((21.227712621304285 39.78762365153074, 21.226945389682804 39.79080856752402, 21.228034229082503 39.79099411558916, 21.228284211050198 39.789922311774276, 21.22866747921788 39.788912021132674, 21.228755732131674 39.78855746070913, 21.228731823136187 39.78771642927186, 21.228224456234855 39.78765251888166, 21.227712621304285 39.78762365153074)))",39.78762365,21.22771262
48,ΒΟΙΩΤΙΑΣ,Π. ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΝΑΙ,1.6,1.6,6/18/2011,,"MULTIPOLYGON (((22.84887050266374 38.30172391918581, 22.84887050266374 38.30172391918581, 22.848709539569132 38.30157515033805, 22.84835214602845 38.30135085465842, 22.84793395166035 38.30117631656118, 22.846379688238866 38.30194093951368, 22.845174062093157 38.30238780016431, 22.84532386176175 38.30341439189473, 22.845954270585228 38.30407526002544, 22.847024076710387 38.30354419974194, 22.8492535029852 38.30234874004205, 22.84914250237847 38.30207753115386, 22.849043130598766 38.30191982719313, 22.84900270903313 38.30186700767, 22.848963142399167 38.30181964621059, 22.848900649985726 38.30175020933215, 22.84887050266374 38.30172391918581, 22.84887050266374 38.30172391918581)), ((22.850619688367917 38.301615995830325, 22.8508207976544 38.30170092515677, 22.85104275018402 38.30174038387259, 22.85132786920371 38.30175342956669, 22.851632185067732 38.301734802929644, 22.851866365494274 38.301674643005235, 22.852001228303898 38.3016060541556, 22.852138885279654 38.301510460806334, 22.852213059846864 38.30141820435632, 22.85225300178435 38.30133665555474, 22.852240800435613 38.30101588367522, 22.85190606339436 38.300818445720665, 22.851684113366076 38.3007196168729, 22.851403086040253 38.3006427091934, 22.84983030243668 38.30049597687646, 22.849644161755116 38.30074092728873, 22.84950982390395 38.301022284770696, 22.849469511780946 38.3012542872069, 22.849476886420536 38.30149451248183, 22.849508385958835 38.30165350354429, 22.849562978880854 38.30180746828775, 22.849732448274292 38.30209181243052, 22.850619688367917 38.301615995830325)))",38.30172392,22.8488705
49,ΚΟΖΑΝΗΣ,Π. ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΝΑΙ,3.3,3,4/14/2011,,"MULTIPOLYGON (((21.54732062355116 40.3798605456439, 21.550241179358313 40.379467357991466, 21.553306963416695 40.376256169721565, 21.551171932988247 40.372218376176626, 21.550389878365735 40.37195484772596, 21.544002578575387 40.37259613765431, 21.543728378246122 40.372829824057554, 21.54732062355116 40.3798605456439)))",40.37986055,21.54732062
50,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Π. ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΝΑΙ,6,6,3/11/2011,,"MULTIPOLYGON (((21.756050774290077 38.38370283048007, 21.761348822276908 38.384146573384555, 21.7623774701343 38.37788577958084, 21.761946644240325 38.37440843958867, 21.75636925461618 38.374878472348406, 21.756050774290077 38.38370283048007)))",38.38370283,21.75605077
51,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Π. ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΝΑΙ,3.3,3,3/11/2011,,"MULTIPOLYGON (((21.69148322929928 38.3690318097455, 21.692314806059635 38.36735419690785, 21.688309428109697 38.365184798614706, 21.68606259345955 38.36745617707796, 21.69148322929928 38.3690318097455)))",38.36903181,21.69148323
52,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Π. ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΝΑΙ,8,8,3/11/2011,,"MULTIPOLYGON (((21.717127673052033 38.38810505300197, 21.720949812241702 38.38706214249747, 21.721704554302086 38.38380596780144, 21.716986026403077 38.384236743871014, 21.717127673052033 38.38810505300197)), ((21.720308145930357 38.38197668587448, 21.72216968025431 38.38175157934048, 21.723107468709355 38.377399653693, 21.724218752951142 38.3751775947658, 21.72006461134969 38.374421048651236, 21.718436294902006 38.377065511165505, 21.717282673092335 38.37989940914185, 21.720308145930357 38.38197668587448)), ((21.7058342475333 38.39117334000382, 21.709690734907067 38.39014048466203, 21.709269220275463 38.38644691302144, 21.70366362301797 38.38776987211729, 21.7058342475333 38.39117334000382)))",38.38810505,21.71712767
53,ΣΕΡΡΩΝ,Π. ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΝΑΙ,4,4,3/11/2011,,"MULTIPOLYGON (((23.374703890668034 41.30160599269279, 23.374764299895965 41.301534259793534, 23.374764730027003 41.301489223993485, 23.37469383925794 41.301407770295334, 23.374587890657832 41.301245057445946, 23.374517000370798 41.30116360363887, 23.374481512261184 41.301127380299036, 23.374446024190725 41.301091156948324, 23.374280011954493 41.30096414791466, 23.374114000362365 41.30083713864337, 23.373947989414326 41.300710129134394, 23.373924359756483 41.300682977739534, 23.37391250186445 41.30067390562026, 23.373758608052054 41.300528946479595, 23.37371126287492 41.3004836507675, 23.37367577557816 41.30044742718076, 23.373652318479202 41.30040226141058, 23.37364054685303 41.30038418210362, 23.373628861412293 41.30035709563555, 23.373808537934533 41.30030402737064, 23.373904606489265 41.30025050413091, 23.37400076101467 41.30018797364862, 23.37408505754049 41.30011637098217, 23.37414555215451 41.30003563122286, 23.37419410271771 41.299954826500326, 23.374206563207768 41.299900848460304, 23.37421850709871 41.29990091338823, 23.374410728268064 41.29978485895997, 23.374494851708896 41.29973127030619, 23.374494937766805 41.29972226314382, 23.374506881625827 41.29972232804158, 23.37471087354429 41.29962435232313, 23.374722903412167 41.299615410035436, 23.374854801702938 41.299562080601916, 23.37492741066328 41.29946339094684, 23.375024594864374 41.299292773620095, 23.37507305780806 41.29922097566896, 23.37508525950235 41.299194019013534, 23.375097547159772 41.299158055192315, 23.375098234944726 41.299085997877484, 23.375146009922272 41.29908625720752, 23.37519550408904 41.29890637322335, 23.37511232795987 41.29886088359657, 23.37513690310172 41.29878895594145, 23.37524448226711 41.29878053220149, 23.37536417696454 41.298754158837674, 23.37548395748574 41.29871877818293, 23.375580022345744 41.29866525350415, 23.375676172941137 41.2986027215774, 23.375760465587046 41.29853111763697, 23.37582095665664 41.29845037695005, 23.375869503960818 41.29836957147572, 23.37589424980379 41.29827962931156, 23.375907137853616 41.29818061522369, 23.375896052876612 41.29809047880036, 23.37587302438057 41.298000277622165, 23.37582602301426 41.29791895409247, 23.375767078245584 41.297837565779815, 23.375684160728095 41.29776505506188, 23.375589214001558 41.29770148667042, 23.37549418154547 41.2976469253686, 23.375375090442443 41.297610248717184, 23.37525591352742 41.29758257911036, 23.375136564788356 41.297572923714476, 23.37501713010648 41.29757227536173, 23.374897523436484 41.29758964121798, 23.37477774467932 41.29762502128181, 23.374669823249686 41.29766947326402, 23.37457375912622 41.29772299719759, 23.37447752273731 41.297794535380184, 23.374405173178467 41.29786620329309, 23.374356624455615 41.29794700814682, 23.374319933084582 41.29803688505783, 23.374295185178916 41.29812682687271, 23.374294238290624 41.29822590568182, 23.37431726468305 41.29831610715749, 23.374352234756056 41.29840637353973, 23.37439923462661 41.298487697653826, 23.37447020796781 41.298560144385725, 23.37456506878636 41.298632720855984, 23.374660101879346 41.29868728292008, 23.37476716482938 41.29873290261149, 23.37488625761837 41.29876957989666, 23.37500552251178 41.29878824272994, 23.3750051785722 41.298824271388696, 23.374945374097724 41.29883295431625, 23.37493308642015 41.29886891812308, 23.374992718955458 41.298878249531384, 23.374980001351275 41.29895924916534, 23.37494245030539 41.299139197902555, 23.37493033455928 41.29915714737878, 23.374930162566645 41.29917516170676, 23.374893557273104 41.29925603161829, 23.374796372787625 41.29942664883347, 23.374747995409276 41.29948943949915, 23.374663872486565 41.29954302834385, 23.374651842624118 41.2995519706255, 23.3744478508455 41.29964994624156, 23.37443582093401 41.29965888850014, 23.374423791019236 41.299667830757414, 23.37432772374456 41.29972135444491, 23.374231570218967 41.29978388521244, 23.374220659497894 41.29967573434341, 23.374197632783883 41.29958553286731, 23.374150632393587 41.299504208682634, 23.374044343696696 41.29937752395941, 23.37406840351796 41.299359639521946, 23.374211901214753 41.29934240441395, 23.374356603896665 41.299199068846484, 23.374345693054348 41.299090917977495, 23.374298176329763 41.29906363682618, 23.374081208446157 41.29926963284049, 23.3740099764099 41.29922420736234, 23.373973886724706 41.29925103399927, 23.374044946527565 41.29931447382409, 23.373996913017965 41.29934123552236, 23.373913823320205 41.29928673787288, 23.37381878999288 41.299232175196614, 23.373699696977372 41.299195496808316, 23.373580517914593 41.29916782545919, 23.37346116655724 41.29915816831024, 23.37334172902181 41.29915751819907, 23.3732221190277 41.2991748822861, 23.373102336475874 41.299210260569936, 23.372994411301633 41.2992547109426, 23.37289834348362 41.299308233437095, 23.372802102929583 41.29937977016982, 23.372729749776298 41.29945143698453, 23.372681197794414 41.29953224108638, 23.372644503214378 41.29962211741598, 23.372619752385063 41.29971205882531, 23.372618802908505 41.299811137575155, 23.37264182751869 41.299901339348665, 23.372676796094808 41.2999916062046, 23.372723794989135 41.300072930973656, 23.372794768160126 41.30014537871758, 23.37288962937922 41.30021795655159, 23.372984663343367 41.30027251999021, 23.373091727685214 41.30031814123736, 23.373210822386724 41.30035482025953, 23.373330089663273 41.30037348484056, 23.373449529416742 41.300374134979386, 23.373521279464512 41.30036551784352, 23.373520848495104 41.30041055364176, 23.373544564078408 41.3004286979592, 23.37359182291566 41.30048300089882, 23.373639081831005 41.30053730381908, 23.37367448298208 41.30058253457639, 23.373840493074084 41.3007095444766, 23.373852350962437 41.30071861660321, 23.373864208854087 41.30072768872865, 23.373887924647242 41.300745832975856, 23.3740538494453 41.30088184973027, 23.374219774932318 41.301017866247186, 23.374385787185524 41.30114487536667, 23.374409417200265 41.3011720266671, 23.374433047234522 41.30119917796273, 23.37449199331111 41.301280566920504, 23.374609885901382 41.30144334474513, 23.374645116123958 41.30150658952461, 23.37465637197979 41.30157871168732, 23.37465602781433 41.30161474032609, 23.374703890668034 41.30160599269279)))",41.30160599,23.37470389
